#,CraftType,RecipeLevelTable,Item{Result},Amount{Result},Item{Ingredient}[0],Amount{Ingredient}[0],Item{Ingredient}[1],Amount{Ingredient}[1],Item{Ingredient}[2],Amount{Ingredient}[2],Item{Ingredient}[3],Amount{Ingredient}[3],Item{Ingredient}[4],Amount{Ingredient}[4],Item{Ingredient}[5],Amount{Ingredient}[5],Item{Ingredient}[6],Amount{Ingredient}[6],Item{Ingredient}[7],Amount{Ingredient}[7],Item{Ingredient}[8],Amount{Ingredient}[8],Item{Ingredient}[9],Amount{Ingredient}[9],CanQuickSynth,CanHq
33918,0,480,30450,1,30483,3,29960,5,29958,2,31320,3,0,0,0,0,0,0,0,0,16,2,15,2,True,True
33919,1,480,30451,1,30483,3,29958,5,29960,2,31320,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33920,1,480,30452,1,30483,3,29958,5,29959,2,31320,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33921,1,480,30453,1,30483,3,29958,5,29959,2,31320,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33922,0,480,30454,1,30483,3,29960,5,29958,2,31320,3,0,0,0,0,0,0,0,0,16,2,15,2,True,True
33923,1,480,30455,1,30483,3,29958,5,29962,2,31320,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33924,0,480,30456,1,30483,3,29960,5,29959,2,31320,3,0,0,0,0,0,0,0,0,16,2,15,2,True,True
33925,1,480,30457,1,30483,3,29958,5,29959,2,31320,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33926,1,480,30458,1,30483,3,29958,5,29960,2,31320,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33927,1,480,30459,1,30483,3,29958,5,29960,2,31320,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33928,1,480,30460,1,30483,3,29958,5,29960,2,31320,3,0,0,0,0,0,0,0,0,14,2,17,2,True,True
33929,5,480,30461,1,30484,3,29961,4,29962,1,31320,3,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33930,5,480,30462,1,30484,4,29961,5,29962,2,31320,4,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33931,4,480,30463,1,30484,3,29962,4,29961,1,31320,3,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33932,5,480,30464,1,30484,4,29961,5,29962,2,31320,4,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33933,4,480,30465,1,30484,3,29962,4,29958,1,31320,3,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33934,5,480,30466,1,30484,3,29961,4,29962,1,31320,3,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33935,4,480,30467,1,30484,4,29962,5,29959,2,31320,4,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33936,4,480,30468,1,30484,3,29962,4,29961,1,31320,3,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33937,5,480,30469,1,30484,4,29961,5,29962,2,31320,4,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33938,4,480,30470,1,30484,3,29962,4,29958,1,31320,3,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33939,4,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33940,3,480,30472,1,30483,2,29959,3,29961,1,31320,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33941,3,480,30473,1,30483,2,29959,3,29961,1,31320,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33942,3,480,30474,1,30483,2,29959,3,29961,1,31320,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33943,3,480,30475,1,30483,2,29959,3,29961,1,31320,2,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33944,4,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33945,0,480,30477,1,30484,2,29960,3,29962,1,31320,2,0,0,0,0,0,0,0,0,16,2,15,2,True,True
33946,0,480,30478,1,30484,2,29960,3,29962,1,31320,2,0,0,0,0,0,0,0,0,16,2,15,2,True,True
33947,0,480,30479,1,30484,2,29960,3,29962,1,31320,2,0,0,0,0,0,0,0,0,16,2,15,2,True,True
33948,0,480,30480,1,30484,2,29960,3,29962,1,31320,2,0,0,0,0,0,0,0,0,16,2,15,2,True,True
33949,7,480,30481,3,30487,1,27841,1,27851,1,12878,1,30590,1,0,0,0,0,0,0,14,2,19,2,True,True
33950,7,480,30482,3,30487,1,27838,1,27825,2,19857,1,30590,1,0,0,0,0,0,0,14,2,19,2,True,True
33951,2,480,30483,1,30486,3,28718,1,30590,1,0,0,0,0,0,0,0,0,0,0,15,2,17,2,True,True
33952,6,480,30484,1,30485,3,28718,1,30590,1,0,0,0,0,0,0,0,0,0,0,19,2,18,2,True,True
33953,0,390,30493,1,30503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
33954,0,395,30494,1,30504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
33955,0,400,30495,1,30505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
33956,0,403,30496,1,30506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
33957,0,406,30497,1,30507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
33958,1,390,30493,1,30503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
33959,1,395,30494,1,30504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
33960,1,400,30495,1,30505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
33961,1,403,30496,1,30506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
33962,1,406,30497,1,30507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
33963,2,390,30493,1,30503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
33964,2,395,30494,1,30504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
33965,2,400,30495,1,30505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
33966,2,403,30496,1,30506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
33967,2,406,30497,1,30507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
33968,3,390,30493,1,30503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
33969,3,395,30494,1,30504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
33970,3,400,30495,1,30505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
33971,3,403,30496,1,30506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
33972,3,406,30497,1,30507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
33973,4,390,30493,1,30503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,False,True
33974,4,395,30494,1,30504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,False,True
33975,4,400,30495,1,30505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,False,True
33976,4,403,30496,1,30506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,False,True
33977,4,406,30497,1,30507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,False,True
33978,5,390,30493,1,30503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,False,True
33979,5,395,30494,1,30504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,False,True
33980,5,400,30495,1,30505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,False,True
33981,5,403,30496,1,30506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,False,True
33982,5,406,30497,1,30507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,False,True
33983,6,390,30493,1,30503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,False,True
33984,6,395,30494,1,30504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,False,True
33985,6,400,30495,1,30505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,False,True
33986,6,403,30496,1,30506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,False,True
33987,6,406,30497,1,30507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,False,True
33988,7,390,30493,1,30503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,False,True
33989,7,395,30494,1,30504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,False,True
33990,7,400,30495,1,30505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,False,True
33991,7,403,30496,1,30506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,False,True
33992,7,406,30497,1,30507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,False,True
33993,1,320,36131,1,19949,3,19929,2,19947,2,23209,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,False
33994,1,320,30812,1,19949,3,19929,2,19947,2,23209,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
33995,1,320,30813,1,19949,3,19948,2,19946,2,23209,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
33996,1,320,30814,1,19949,3,19948,2,19947,2,23209,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
33997,0,320,30815,1,19929,3,19949,2,19928,2,23209,1,16733,5,0,0,0,0,0,0,10,7,9,7,False,True
33998,1,320,30816,1,19949,3,19929,2,19947,2,23209,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
33999,1,320,30817,1,19949,3,19929,2,19947,2,23209,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34000,1,320,30818,1,19949,3,19948,2,19946,2,23209,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34001,0,320,30819,1,19929,3,19990,2,19947,2,23209,1,16733,5,0,0,0,0,0,0,10,7,9,7,False,True
34002,0,320,30820,1,19929,3,19948,2,19967,2,23209,1,16733,5,0,0,0,0,0,0,10,7,9,7,False,True
34003,6,320,30821,1,19998,3,19929,2,19903,2,23209,1,16733,5,0,0,0,0,0,0,13,7,12,7,False,True
34004,6,320,30822,1,19998,2,19929,3,19903,2,23209,1,16733,5,0,0,0,0,0,0,13,7,12,7,False,True
34005,3,320,30823,1,19948,3,19990,2,19946,2,23209,1,16733,5,0,0,0,0,0,0,10,7,8,7,False,True
34006,1,320,30824,1,19949,3,19948,2,19947,2,23209,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34007,3,320,30825,1,19948,3,19949,2,19967,2,23209,1,16733,5,0,0,0,0,0,0,10,7,8,7,False,True
34008,2,320,36131,1,19949,3,19929,2,19947,2,23209,1,16733,5,0,0,0,0,0,0,9,7,11,7,False,False
34009,1,320,36132,1,19949,3,19948,2,19947,2,24003,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,False
34010,1,320,30828,1,19949,3,19929,2,19946,2,24003,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34011,1,320,30829,1,19949,3,19929,2,19947,2,24003,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34012,1,320,30830,1,19949,3,19929,2,19946,2,24003,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34013,3,320,30831,1,19948,3,19929,2,19946,2,24003,1,16733,5,0,0,0,0,0,0,10,7,8,7,False,True
34014,1,320,30832,1,19949,3,19929,2,19947,2,24003,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34015,1,320,30833,1,19949,3,19929,2,19947,2,24003,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34016,1,320,30834,1,19949,3,19948,2,19946,2,24003,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34017,0,320,30835,1,19929,3,19948,2,19928,2,24003,1,16733,5,0,0,0,0,0,0,10,7,9,7,False,True
34018,3,320,30836,1,19948,3,19929,2,19967,2,24003,1,16733,5,0,0,0,0,0,0,10,7,8,7,False,True
34019,6,320,30837,1,19998,3,19929,2,19903,2,24003,1,16733,5,0,0,0,0,0,0,13,7,12,7,False,True
34020,6,320,30838,1,19998,2,19929,3,19903,2,24003,1,16733,5,0,0,0,0,0,0,13,7,12,7,False,True
34021,3,320,30839,1,19948,3,19949,2,19928,2,24003,1,16733,5,0,0,0,0,0,0,10,7,8,7,False,True
34022,1,320,30840,1,19949,3,19929,2,19947,2,24003,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34023,3,320,30841,1,19948,3,19929,2,19967,2,24003,1,16733,5,0,0,0,0,0,0,10,7,8,7,False,True
34024,2,320,36132,1,19949,3,19948,2,19947,2,24003,1,16733,5,0,0,0,0,0,0,9,7,11,7,False,False
34025,1,320,36133,1,19949,3,19998,2,19946,2,24803,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,False
34026,1,320,30844,1,19949,3,19998,2,19947,2,24803,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34027,1,320,30845,1,19949,3,19998,2,19946,2,24803,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34028,1,320,30846,1,19949,3,19998,2,19947,2,24803,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34029,0,320,30847,1,19929,3,19998,2,19947,2,24803,1,16733,5,0,0,0,0,0,0,10,7,9,7,False,True
34030,1,320,30848,1,19949,3,19998,2,19947,2,24803,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34031,1,320,30849,1,19949,3,19948,2,19947,2,24803,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34032,1,320,30850,1,19949,3,19990,2,19947,2,24803,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34033,3,320,30851,1,19948,3,19998,2,19967,2,24803,1,16733,5,0,0,0,0,0,0,10,7,8,7,False,True
34034,3,320,30852,1,19948,3,19949,2,19967,2,24803,1,16733,5,0,0,0,0,0,0,10,7,8,7,False,True
34035,6,320,30853,1,19998,3,19929,2,19903,2,24803,1,16733,5,0,0,0,0,0,0,13,7,12,7,False,True
34036,6,320,30854,1,19998,2,19929,3,19903,2,24803,1,16733,5,0,0,0,0,0,0,13,7,12,7,False,True
34037,3,320,30855,1,19948,3,19949,2,19967,2,24803,1,16733,5,0,0,0,0,0,0,10,7,8,7,False,True
34038,1,320,30856,1,19949,3,19998,2,19947,2,24803,1,16733,5,0,0,0,0,0,0,8,7,11,7,False,True
34039,3,320,30857,1,19948,3,19949,2,19967,2,24803,1,16733,5,0,0,0,0,0,0,10,7,8,7,False,True
34040,2,320,36133,1,19949,3,19998,2,19946,2,24803,1,16733,5,0,0,0,0,0,0,9,7,11,7,False,False
34041,5,480,30755,1,31091,3,29961,2,29962,1,0,0,0,0,0,0,0,0,0,0,12,7,10,7,False,True
34042,5,480,30756,1,31091,2,29961,3,27757,1,0,0,0,0,0,0,0,0,0,0,12,7,10,7,False,True
34043,5,480,30757,1,31091,2,29961,3,27757,1,0,0,0,0,0,0,0,0,0,0,12,7,10,7,False,True
34044,4,480,30758,1,31091,1,29962,2,27757,1,0,0,0,0,0,0,0,0,0,0,11,7,10,7,False,True
34045,2,480,30678,1,30615,1,29958,3,29959,2,27714,2,0,0,0,0,0,0,0,0,15,2,17,2,False,False
34046,2,480,30381,1,30615,1,29958,2,29962,1,27714,1,0,0,0,0,0,0,0,0,9,7,11,7,False,False
34047,0,50,30970,1,5403,2,5366,1,12518,1,12594,1,0,0,0,0,0,0,0,0,10,2,9,1,False,True
34048,0,125,30971,1,5366,2,12518,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,3,False,True
34049,0,133,30972,1,12580,3,12528,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,3,False,True
34050,0,139,30973,1,12581,1,12607,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,9,4,False,True
34051,0,145,30974,1,12582,3,7017,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,9,5,False,True
34052,0,150,30975,1,12583,1,12586,2,12592,1,12608,1,0,0,0,0,0,0,0,0,10,6,9,5,False,True
34053,0,265,30976,1,19925,2,19939,1,12596,1,0,0,0,0,0,0,0,0,0,0,10,3,9,3,False,True
34054,0,273,30977,1,19926,1,19925,1,19978,1,7017,1,0,0,0,0,0,0,0,0,10,4,9,3,False,True
34055,0,279,30978,1,5372,2,19980,1,19904,1,0,0,0,0,0,0,0,0,0,0,10,5,9,4,False,True
34056,0,285,30979,1,19927,2,5372,1,7017,1,0,0,0,0,0,0,0,0,0,0,10,5,9,5,False,True
34057,0,290,30980,1,19928,3,19945,1,0,0,0,0,0,0,0,0,0,0,0,0,10,6,9,5,False,True
34058,0,395,30981,1,27689,1,27706,2,27738,1,0,0,0,0,0,0,0,0,0,0,10,6,9,6,False,True
34059,0,403,30982,1,27690,2,27765,1,27707,1,0,0,0,0,0,0,0,0,0,0,10,7,9,6,False,True
34060,0,409,30983,1,27691,2,27710,2,0,0,0,0,0,0,0,0,0,0,0,0,10,7,9,6,False,True
34061,0,415,30984,1,27692,2,27713,1,27775,1,0,0,0,0,0,0,0,0,0,0,10,7,9,7,False,True
34062,1,50,30985,1,12518,2,5366,1,12562,1,0,0,0,0,0,0,0,0,0,0,8,2,11,1,False,True
34063,1,125,30986,1,12518,2,12562,1,5506,1,0,0,0,0,0,0,0,0,0,0,8,3,11,3,False,True
34064,1,133,30987,1,12518,2,12562,1,12528,1,0,0,0,0,0,0,0,0,0,0,8,4,11,3,False,True
34065,1,139,30988,1,12524,2,12581,1,5507,1,0,0,0,0,0,0,0,0,0,0,8,5,11,4,False,True
34066,1,145,30989,1,12524,3,12581,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,5,False,True
34067,1,150,30990,1,12526,2,12583,1,12566,1,0,0,0,0,0,0,0,0,0,0,8,6,11,5,False,True
34068,1,265,30991,1,19939,2,12524,1,19993,1,0,0,0,0,0,0,0,0,0,0,8,3,11,3,False,True
34069,1,273,30992,1,19941,2,19926,2,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,3,False,True
34070,1,279,30993,1,19943,2,19926,1,19980,1,0,0,0,0,0,0,0,0,0,0,8,5,11,4,False,True
34071,1,285,30994,1,19945,2,19927,1,19943,1,0,0,0,0,0,0,0,0,0,0,8,5,11,5,False,True
34072,1,290,30995,1,19947,3,19945,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,11,5,False,True
34073,1,395,30996,1,27706,2,27707,1,19943,1,0,0,0,0,0,0,0,0,0,0,8,6,11,6,False,True
34074,1,403,30997,1,27706,2,27689,1,27802,1,0,0,0,0,0,0,0,0,0,0,8,7,11,6,False,True
34075,1,409,30998,1,27711,2,27710,1,12544,1,0,0,0,0,0,0,0,0,0,0,8,7,11,6,False,True
34076,1,415,30999,1,27713,2,27692,1,27741,1,0,0,0,0,0,0,0,0,0,0,8,7,11,7,False,True
34077,2,50,31000,1,12518,2,12562,1,5066,1,0,0,0,0,0,0,0,0,0,0,9,2,11,1,False,True
34078,2,125,31001,1,12518,3,12562,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,3,False,True
34079,2,133,31002,1,12519,3,12528,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,3,False,True
34080,2,139,31003,1,12524,2,12581,1,12529,1,0,0,0,0,0,0,0,0,0,0,9,5,11,4,False,True
34081,2,145,31004,1,12525,1,12565,1,12564,1,12521,1,0,0,0,0,0,0,0,0,9,5,11,5,False,True
34082,2,150,31005,1,12526,2,12525,1,12566,1,0,0,0,0,0,0,0,0,0,0,9,6,11,5,False,True
34083,2,265,31006,1,19939,3,19938,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,3,False,True
34084,2,273,31007,1,19941,2,19993,1,19938,1,0,0,0,0,0,0,0,0,0,0,9,4,11,3,False,True
34085,2,279,31008,1,19943,2,19995,1,19940,1,0,0,0,0,0,0,0,0,0,0,9,5,11,4,False,True
34086,2,285,31009,1,19945,2,19983,1,19995,1,0,0,0,0,0,0,0,0,0,0,9,5,11,5,False,True
34087,2,290,31010,1,19947,2,19997,1,19988,1,0,0,0,0,0,0,0,0,0,0,9,6,11,5,False,True
34088,2,395,31011,1,27706,2,27707,1,27745,1,0,0,0,0,0,0,0,0,0,0,9,6,11,6,False,True
34089,2,403,31012,1,27708,2,27748,1,5360,2,0,0,0,0,0,0,0,0,0,0,9,7,11,6,False,True
34090,2,409,31013,1,27711,2,27740,1,5068,1,0,0,0,0,0,0,0,0,0,0,9,7,11,6,False,True
34091,2,415,31014,1,27713,2,27712,1,12520,1,0,0,0,0,0,0,0,0,0,0,9,7,11,7,False,True
34092,3,50,31015,1,12518,2,12610,1,12562,1,0,0,0,0,0,0,0,0,0,0,10,2,8,1,False,True
34093,3,125,31016,1,12518,1,12542,2,5196,1,0,0,0,0,0,0,0,0,0,0,10,3,8,3,False,True
34094,3,133,31017,1,12518,2,5366,1,5262,1,0,0,0,0,0,0,0,0,0,0,10,4,8,3,False,True
34095,3,139,31018,1,12520,2,12610,1,12541,1,0,0,0,0,0,0,0,0,0,0,10,5,8,4,False,True
34096,3,145,31019,1,12521,2,12565,1,12542,1,0,0,0,0,0,0,0,0,0,0,10,5,8,5,False,True
34097,3,150,31020,1,12522,2,12521,1,12795,2,0,0,0,0,0,0,0,0,0,0,10,6,8,5,False,True
34098,3,265,31021,1,19938,2,19939,1,12549,1,0,0,0,0,0,0,0,0,0,0,10,3,8,3,False,True
34099,3,273,31022,1,19940,2,19963,1,19978,1,0,0,0,0,0,0,0,0,0,0,10,4,8,3,False,True
34100,3,279,31023,1,19942,1,12544,2,19965,1,0,0,0,0,0,0,0,0,0,0,10,5,8,4,False,True
34101,3,285,31024,1,19944,2,19927,1,19942,1,0,0,0,0,0,0,0,0,0,0,10,5,8,5,False,True
34102,3,290,31025,1,19946,2,19928,1,20008,1,0,0,0,0,0,0,0,0,0,0,10,6,8,5,False,True
34103,3,395,31026,1,27707,2,27706,1,19967,1,0,0,0,0,0,0,0,0,0,0,10,6,8,6,False,True
34104,3,403,31027,1,27709,2,27766,1,5066,1,0,0,0,0,0,0,0,0,0,0,10,7,8,6,False,True
34105,3,409,31028,1,27710,2,27751,1,19988,1,0,0,0,0,0,0,0,0,0,0,10,7,8,6,False,True
34106,3,415,31029,1,27712,2,27741,1,12520,1,0,0,0,0,0,0,0,0,0,0,10,7,8,7,False,True
34107,4,50,31030,1,12562,3,12594,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,False,True
34108,4,125,31031,1,12562,2,12594,1,5359,1,5360,1,0,0,0,0,0,0,0,0,11,3,10,3,False,True
34109,4,133,31032,1,12563,2,12519,1,12575,2,0,0,0,0,0,0,0,0,0,0,11,4,10,3,False,True
34110,4,139,31033,1,12564,2,12590,1,12595,1,0,0,0,0,0,0,0,0,0,0,11,5,10,4,False,True
34111,4,145,31034,1,12565,2,12521,2,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,5,False,True
34112,4,150,31035,1,12566,2,12591,1,5068,1,0,0,0,0,0,0,0,0,0,0,11,6,10,5,False,True
34113,4,265,31036,1,19993,2,19974,1,19975,1,0,0,0,0,0,0,0,0,0,0,11,3,10,3,False,True
34114,4,273,31037,1,19994,2,19977,1,19978,1,0,0,0,0,0,0,0,0,0,0,11,4,10,3,False,True
34115,4,279,31038,1,19995,2,19942,1,19978,1,0,0,0,0,0,0,0,0,0,0,11,5,10,4,False,True
34116,4,285,31039,1,19996,2,19942,1,19981,1,0,0,0,0,0,0,0,0,0,0,11,5,10,5,False,True
34117,4,290,31040,1,19997,2,19983,1,19945,1,0,0,0,0,0,0,0,0,0,0,11,6,10,5,False,True
34118,4,395,31041,1,27738,2,27745,1,19942,1,0,0,0,0,0,0,0,0,0,0,11,6,10,6,False,True
34119,4,403,31042,1,27739,2,27748,1,5338,1,0,0,0,0,0,0,0,0,0,0,11,7,10,6,False,True
34120,4,409,31043,1,27740,2,27710,1,27752,1,0,0,0,0,0,0,0,0,0,0,11,7,10,6,False,True
34121,4,415,31044,1,27741,2,27754,1,12595,1,0,0,0,0,0,0,0,0,0,0,11,7,10,7,False,True
34122,5,50,31045,1,12588,2,12562,1,5066,1,0,0,0,0,0,0,0,0,0,0,12,2,10,1,False,True
34123,5,125,31046,1,12588,2,12543,1,12594,1,0,0,0,0,0,0,0,0,0,0,12,3,10,3,False,True
34124,5,133,31047,1,12589,1,12563,1,12594,1,5342,2,0,0,0,0,0,0,0,0,12,4,10,3,False,True
34125,5,139,31048,1,12590,2,5068,1,12545,1,0,0,0,0,0,0,0,0,0,0,12,5,10,4,False,True
34126,5,145,31049,1,12591,2,12564,1,12546,1,0,0,0,0,0,0,0,0,0,0,12,5,10,5,False,True
34127,5,150,31050,1,12592,2,12525,1,5068,1,0,0,0,0,0,0,0,0,0,0,12,6,10,5,False,True
34128,5,265,31051,1,19974,3,19993,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,3,False,True
34129,5,273,31052,1,19977,2,19994,1,19941,1,0,0,0,0,0,0,0,0,0,0,12,4,10,3,False,True
34130,5,279,31053,1,19980,2,19942,1,19978,1,0,0,0,0,0,0,0,0,0,0,12,5,10,4,False,True
34131,5,285,31054,1,19983,2,19996,1,19942,1,0,0,0,0,0,0,0,0,0,0,12,5,10,5,False,True
34132,5,290,31055,1,19987,2,19988,1,19946,1,0,0,0,0,0,0,0,0,0,0,12,6,10,5,False,True
34133,5,395,31056,1,27745,2,27738,1,12544,1,0,0,0,0,0,0,0,0,0,0,12,6,10,6,False,True
34134,5,403,31057,1,27748,2,27739,1,12544,1,0,0,0,0,0,0,0,0,0,0,12,7,10,6,False,True
34135,5,409,31058,1,27751,2,27740,1,27752,1,0,0,0,0,0,0,0,0,0,0,12,7,10,6,False,True
34136,5,415,31059,1,27754,2,27741,1,12520,1,0,0,0,0,0,0,0,0,0,0,12,7,10,7,False,True
34137,6,50,31060,1,12562,2,5066,1,12601,1,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,True
34138,6,125,31061,1,12562,2,5288,1,12601,1,0,0,0,0,0,0,0,0,0,0,13,3,12,3,False,True
34139,6,133,31062,1,12628,4,12883,3,6152,1,0,0,0,0,0,0,0,0,0,0,13,4,12,3,False,True
34140,6,139,31063,1,12564,2,12520,1,12602,1,0,0,0,0,0,0,0,0,0,0,13,5,12,4,False,True
34141,6,145,31064,1,12632,2,12971,2,12638,2,12639,2,0,0,0,0,0,0,0,0,13,5,12,5,False,True
34142,6,150,31065,1,12522,2,12521,1,12603,1,0,0,0,0,0,0,0,0,0,0,13,6,12,5,False,True
34143,6,265,31066,1,19938,2,19925,1,19901,1,0,0,0,0,0,0,0,0,0,0,13,3,12,3,False,True
34144,6,273,31067,1,19871,2,19917,2,12640,2,20006,2,0,0,0,0,0,0,0,0,13,4,12,3,False,True
34145,6,279,31068,1,19995,2,5372,1,19902,1,0,0,0,0,0,0,0,0,0,0,13,5,12,4,False,True
34146,6,285,31069,1,19916,3,19909,2,20010,1,0,0,0,0,0,0,0,0,0,0,13,5,12,5,False,True
34147,6,290,31070,1,19997,2,19928,1,19903,1,0,0,0,0,0,0,0,0,0,0,13,6,12,5,False,True
34148,6,395,31071,1,27968,3,27763,3,19913,2,0,0,0,0,0,0,0,0,0,0,13,6,12,6,False,True
