#,Number,CraftType,RecipeLevelTable,Item{Result},Amount{Result},Item{Ingredient}[0],Amount{Ingredient}[0],Item{Ingredient}[1],Amount{Ingredient}[1],Item{Ingredient}[2],Amount{Ingredient}[2],Item{Ingredient}[3],Amount{Ingredient}[3],Item{Ingredient}[4],Amount{Ingredient}[4],Item{Ingredient}[5],Amount{Ingredient}[5],Item{Ingredient}[6],Amount{Ingredient}[6],Item{Ingredient}[7],Amount{Ingredient}[7],Item{Ingredient}[8],Amount{Ingredient}[8],Item{Ingredient}[9],Amount{Ingredient}[9],CanQuickSynth,CanHq
32846,20185,6,150,22722,1,22696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32847,20186,6,150,22733,1,22707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,True
32848,20187,6,150,22737,1,22711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32849,20188,6,150,22738,1,22712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32850,20189,6,150,22740,1,22714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32851,20190,6,150,22723,1,22697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,True
32852,20191,6,150,22736,1,22710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32853,20192,6,150,22743,1,22717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,True
32854,20193,6,150,22744,1,22718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32855,20194,6,150,23173,1,23172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32856,20195,6,150,22724,1,22698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,True
32857,20173,6,145,22725,1,22699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32858,20174,6,145,22726,1,22700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32859,20175,6,145,22727,1,22701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32860,20176,6,145,22728,1,22702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32861,20177,6,145,22729,1,22703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32862,20179,6,148,22730,1,22704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32863,20180,6,148,22731,1,22705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32864,20181,6,148,22732,1,22706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32865,20182,6,148,22734,1,22708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32866,20183,6,148,22735,1,22709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32867,20184,6,148,22739,1,22713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,True
32868,20196,6,150,22741,1,22715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,True
32869,20197,6,150,22742,1,22716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,False
32870,20198,6,150,22745,1,22719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,True
32871,17931,7,145,22720,1,22694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32872,17937,7,148,22721,1,22695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32873,17944,7,150,22722,1,22696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32874,17945,7,150,22733,1,22707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,True
32875,17946,7,150,22737,1,22711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32876,17947,7,150,22738,1,22712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32877,17948,7,150,22740,1,22714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32878,17949,7,150,22723,1,22697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,True
32879,17950,7,150,22736,1,22710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32880,17951,7,150,22743,1,22717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,True
32881,17952,7,150,22744,1,22718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32882,17953,7,150,23173,1,23172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32883,17954,7,150,22724,1,22698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,True
32884,17932,7,145,22725,1,22699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32885,17933,7,145,22726,1,22700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32886,17934,7,145,22727,1,22701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32887,17935,7,145,22728,1,22702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32888,17936,7,145,22729,1,22703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32889,17938,7,148,22730,1,22704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32890,17939,7,148,22731,1,22705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32891,17940,7,148,22732,1,22706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32892,17941,7,148,22734,1,22708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32893,17942,7,148,22735,1,22709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32894,17943,7,148,22739,1,22713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,True
32895,17955,7,150,22741,1,22715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,True
32896,17956,7,150,22742,1,22716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,False
32897,17957,7,150,22745,1,22719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,True
32898,19123,0,265,23153,1,23158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,False,True
32899,19124,0,265,23143,1,23153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
32900,19125,0,265,23154,1,23159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,False,True
32901,19126,0,265,23144,1,23154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
32902,19129,0,270,23155,1,23160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,False,True
32903,19130,0,270,23145,1,23155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
32904,19131,0,270,23156,1,23161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,False,True
32905,19132,0,270,23146,1,23156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
32906,19133,0,273,23157,1,23162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,False,True
32907,19134,0,273,23147,1,23157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,2,False,True
32908,11338,1,265,23153,1,23158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,False,True
32909,11339,1,265,23143,1,23153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
32910,11340,1,265,23154,1,23159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,False,True
32911,11341,1,265,23144,1,23154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
32912,11344,1,270,23155,1,23160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,False,True
32913,11345,1,270,23145,1,23155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
32914,11346,1,270,23156,1,23161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,False,True
32915,11347,1,270,23146,1,23156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
32916,11348,1,273,23157,1,23162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,1,False,True
32917,11349,1,273,23147,1,23157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,False,True
32918,12489,2,265,23153,1,23158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,False,True
32919,12490,2,265,23143,1,23153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
32920,12491,2,265,23154,1,23159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,False,True
32921,12492,2,265,23144,1,23154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
32922,12495,2,270,23155,1,23160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,False,True
32923,12496,2,270,23145,1,23155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
32924,12497,2,270,23156,1,23161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,False,True
32925,12498,2,270,23146,1,23156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
32926,12499,2,273,23157,1,23162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,1,False,True
32927,12500,2,273,23147,1,23157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,False,True
32928,17292,3,265,23153,1,23158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,False,True
32929,17293,3,265,23143,1,23153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
32930,17294,3,265,23154,1,23159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,False,True
32931,17295,3,265,23144,1,23154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
32932,17298,3,270,23155,1,23160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,False,True
32933,17299,3,270,23145,1,23155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
32934,17300,3,270,23156,1,23161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,False,True
32935,17301,3,270,23146,1,23156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
32936,17302,3,273,23157,1,23162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,False,True
32937,17303,3,273,23147,1,23157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,False,True
32938,14033,4,265,23153,1,23158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,False,True
32939,14034,4,265,23143,1,23153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,False,True
32940,14035,4,265,23154,1,23159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,False,True
32941,14036,4,265,23144,1,23154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,False,True
32942,14039,4,270,23155,1,23160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,False,True
32943,14040,4,270,23145,1,23155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,False,True
32944,14041,4,270,23156,1,23161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,False,True
32945,14042,4,270,23146,1,23156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,False,True
32946,14043,4,273,23157,1,23162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,10,1,False,True
32947,14044,4,273,23147,1,23157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,False,True
32948,15579,5,265,23153,1,23158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,1,False,True
32949,15580,5,265,23143,1,23153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,False,True
32950,15581,5,265,23154,1,23159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,1,False,True
32951,15582,5,265,23144,1,23154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,False,True
32952,15585,5,270,23155,1,23160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,1,False,True
32953,15586,5,270,23145,1,23155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,False,True
32954,15587,5,270,23156,1,23161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,1,False,True
32955,15588,5,270,23146,1,23156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,False,True
32956,15589,5,273,23157,1,23162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,1,False,True
32957,15590,5,273,23147,1,23157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,False,True
32958,20253,6,265,23153,1,23158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,True
32959,20254,6,265,23143,1,23153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,False,True
32960,20255,6,265,23154,1,23159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,True
32961,20256,6,265,23144,1,23154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,False,True
32962,20259,6,270,23155,1,23160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,True
32963,20260,6,270,23145,1,23155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,False,True
32964,20261,6,270,23156,1,23161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,True
32965,20262,6,270,23146,1,23156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,False,True
32966,20263,6,273,23157,1,23162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,1,False,True
32967,20264,6,273,23147,1,23157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,False,True
32968,18012,7,265,23153,1,23158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,True
32969,18013,7,265,23143,1,23153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,False,True
32970,18014,7,265,23154,1,23159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,True
32971,18015,7,265,23144,1,23154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,False,True
32972,18018,7,270,23155,1,23160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,True
32973,18019,7,270,23145,1,23155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,False,True
32974,18020,7,270,23156,1,23161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,True
32975,18021,7,270,23146,1,23156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,False,True
32976,18022,7,273,23157,1,23162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,1,False,True
32977,18023,7,273,23147,1,23157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,False,True
32978,19781,6,180,22530,1,7014,5,14161,3,7013,5,7016,4,0,0,0,0,0,0,0,0,13,7,12,7,False,False
32979,18453,0,160,22531,1,12584,5,7009,4,7008,3,0,0,0,0,0,0,0,0,0,0,10,6,9,6,False,False
32980,16793,3,320,22532,1,23228,1,22428,3,19928,5,16908,3,5501,3,0,0,0,0,0,0,16,2,14,2,False,False
32981,18570,0,320,22536,1,12657,1,22429,4,19987,3,19988,2,8024,4,0,0,0,0,0,0,16,2,15,2,False,False
32982,16798,3,320,22537,1,12657,1,22428,2,19946,3,16908,3,0,0,0,0,0,0,0,0,16,2,14,2,False,False
32983,18572,0,320,22538,1,23227,1,22429,3,19943,4,0,0,0,0,0,0,0,0,0,0,16,2,15,2,False,False
32984,18568,0,320,22539,1,23227,1,22429,3,19943,2,16908,2,0,0,0,0,0,0,0,0,16,2,15,2,False,False
32985,18569,0,320,22540,1,23227,1,22429,3,19940,2,19995,1,19978,2,0,0,0,0,0,0,16,2,15,2,False,False
32986,16801,3,320,22541,1,23228,1,22428,2,19928,2,7008,2,0,0,0,0,0,0,0,0,16,2,14,2,False,False
32987,15131,5,320,22543,1,19990,2,8021,3,19977,2,19974,2,0,0,0,0,0,0,0,0,12,7,10,7,False,False
32988,15139,5,350,22545,1,23209,1,20793,1,19987,1,19984,1,0,0,0,0,0,0,0,0,18,3,16,3,False,False
32989,13445,4,160,22550,1,13749,3,5061,1,5338,1,0,0,0,0,0,0,0,0,0,0,17,2,16,1,False,False
32990,13446,4,160,22551,1,13749,2,5288,1,5338,1,5510,2,0,0,0,0,0,0,0,0,17,2,16,1,False,False
32991,19848,6,320,22552,1,23222,2,5998,5,5999,5,0,0,0,0,0,0,0,0,0,0,19,2,18,2,False,False
32992,18432,0,90,22553,1,7606,4,5059,2,5094,1,7017,2,0,0,0,0,0,0,0,0,16,2,15,1,False,False
32993,18431,0,90,22554,1,7606,3,5061,2,7024,1,7017,2,0,0,0,0,0,0,0,0,16,2,15,1,False,False
32994,19784,6,180,22557,1,16908,1,5528,2,0,0,0,0,0,0,0,0,0,0,0,0,19,2,18,2,False,False
32995,18458,0,160,22558,1,12584,3,12581,3,5095,2,7017,2,0,0,0,0,0,0,0,0,16,2,15,1,False,False
32996,18456,0,160,22559,1,12584,1,12581,1,5095,1,7017,1,0,0,0,0,0,0,0,0,16,2,15,1,False,False
32997,15071,5,250,22560,1,16707,2,12592,1,12596,1,12581,1,0,0,0,0,0,0,0,0,18,3,16,3,False,False
32998,18537,0,250,22570,1,5375,1,7776,1,5365,1,5325,1,0,0,0,0,0,0,0,0,16,3,15,3,False,False
32999,19849,6,320,22574,1,21921,1,22428,1,5998,1,5557,2,0,0,0,0,0,0,0,0,19,2,18,2,False,False
33000,15130,5,320,22568,1,19983,3,19980,2,19984,3,5339,2,0,0,0,0,0,0,0,0,18,2,16,2,False,False
33001,18574,0,320,22569,1,22429,4,19945,3,19938,2,7009,4,7024,2,0,0,0,0,0,0,16,2,15,2,False,False
33002,18567,0,320,22579,1,23227,1,22429,3,19943,3,5366,2,5501,2,5998,2,0,0,0,0,16,2,15,2,False,False
33003,13668,4,320,23097,1,22430,4,19928,1,19986,3,19975,2,0,0,0,0,0,0,0,0,17,2,16,2,False,False
33004,15129,5,320,22580,1,19810,3,4704,3,19980,2,19978,1,5342,3,0,0,0,0,0,0,18,2,16,2,False,False
33005,16794,3,320,22582,1,23228,1,22428,2,20742,1,7008,1,0,0,0,0,0,0,0,0,16,2,14,2,False,False
33006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
33007,15172,5,350,23037,1,23209,1,22493,3,22428,1,19995,1,0,0,0,0,0,0,0,0,18,2,16,2,False,False
33008,15126,5,320,23030,1,23372,1,20793,1,19987,1,19984,1,0,0,0,0,0,0,0,0,6,10,4,9,False,False
33009,15127,5,320,21915,1,23371,1,20793,1,19987,1,19984,1,0,0,0,0,0,0,0,0,6,10,4,9,False,False
33010,19868,6,350,23331,1,14183,1,19903,1,23336,1,0,0,0,0,0,0,0,0,0,0,19,2,18,2,False,False
33011,19869,6,350,23332,1,14183,1,19903,1,23336,1,0,0,0,0,0,0,0,0,0,0,19,2,18,2,False,False
33012,19851,6,320,23316,1,14183,1,19903,1,23337,1,0,0,0,0,0,0,0,0,0,0,19,2,18,2,False,False
33013,19753,6,150,23324,1,14183,1,12601,1,15831,1,0,0,0,0,0,0,0,0,0,0,13,6,12,5,False,False
33014,17706,7,350,23185,3,19844,2,22446,1,20013,1,0,0,0,0,0,0,0,0,0,0,14,2,19,2,True,True
33015,17707,7,350,23186,3,19849,1,19876,1,20187,1,19859,2,19867,1,19864,2,0,0,0,0,14,2,19,2,True,True
33016,17708,7,350,23187,3,19840,1,19872,1,20013,1,0,0,0,0,0,0,0,0,0,0,14,2,19,2,True,True
33017,17709,7,350,23188,3,21301,1,4838,4,19872,2,4756,1,12878,1,0,0,0,0,0,0,14,2,19,2,True,True
33018,19858,6,350,23183,1,23178,1,23179,3,23182,1,0,0,0,0,0,0,0,0,0,0,19,2,18,2,True,True
33019,19852,6,350,23184,1,23178,1,23180,3,23182,1,0,0,0,0,0,0,0,0,0,0,19,2,18,2,True,True
33020,10956,1,350,22884,1,23183,3,22427,6,22429,2,5069,1,23181,5,0,0,0,0,0,0,14,2,17,2,True,True
33021,10958,1,350,22885,1,23183,3,22427,6,22429,2,5069,1,23181,5,0,0,0,0,0,0,14,2,17,2,True,True
33022,10960,1,350,22886,1,23183,3,22427,6,22430,2,5069,1,23181,5,0,0,0,0,0,0,14,2,17,2,True,True
33023,10962,1,350,22887,1,23183,3,22427,4,22428,2,22429,2,5069,1,23181,5,0,0,0,0,14,2,17,2,True,True
33024,10963,1,350,22888,1,23183,3,22427,6,22430,2,5069,1,23181,5,0,0,0,0,0,0,14,2,17,2,True,True
33025,16809,3,350,22889,1,23183,3,22428,6,22430,2,16707,1,5069,1,23181,5,0,0,0,0,16,2,14,2,True,True
33026,12117,2,350,22890,1,23183,3,22427,4,22428,4,5069,1,23181,5,0,0,0,0,0,0,15,2,17,2,True,True
33027,12118,2,350,22891,1,23183,3,22427,6,22429,2,5069,1,23181,5,0,0,0,0,0,0,15,2,17,2,True,True
33028,10967,1,350,22892,1,23183,3,22427,6,22429,2,5069,1,23181,5,0,0,0,0,0,0,14,2,17,2,True,True
33029,10969,1,350,22893,1,23183,3,22427,4,22429,4,5069,1,23181,5,0,0,0,0,0,0,14,2,17,2,True,True
33030,18584,0,350,22894,1,23183,3,22429,6,22427,2,5069,1,23181,5,0,0,0,0,0,0,16,2,15,2,True,True
33031,10957,1,350,22895,1,23183,3,22427,4,22429,2,5069,1,23181,5,0,0,0,0,0,0,14,2,17,2,True,True
33032,10959,1,350,22896,1,23183,3,22427,4,22430,2,5069,1,23181,5,0,0,0,0,0,0,14,2,17,2,True,True
33033,10961,1,350,22897,1,23183,3,22427,6,19946,1,5069,1,23181,5,0,0,0,0,0,0,14,2,17,2,True,True
33034,18582,0,350,22898,1,23183,3,22429,4,22428,2,5069,1,23181,5,0,0,0,0,0,0,16,2,15,2,True,True
33035,10964,1,350,22899,1,23183,3,22427,6,19983,1,5069,1,23181,5,0,0,0,0,0,0,14,2,17,2,True,True
33036,18583,0,350,22900,1,23183,3,22429,6,19946,1,5069,1,23181,5,0,0,0,0,0,0,16,2,15,2,True,True
33037,10965,1,350,22901,1,23183,3,22427,4,22429,2,5069,1,23181,5,0,0,0,0,0,0,14,2,17,2,True,True
33038,10966,1,350,22902,1,23183,3,22427,4,22429,2,5069,1,23181,5,0,0,0,0,0,0,14,2,17,2,True,True
33039,10968,1,350,22903,1,23183,3,22427,4,22429,2,5069,1,23181,5,0,0,0,0,0,0,14,2,17,2,True,True
33040,10970,1,350,22904,1,23183,3,22427,4,22429,2,5069,1,23181,5,0,0,0,0,0,0,14,2,17,2,True,True
33041,15145,5,350,22905,1,23184,2,22493,6,19984,1,23181,4,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33042,15152,5,350,22906,1,23184,3,22493,6,22430,2,19981,1,23181,5,0,0,0,0,0,0,18,2,16,2,True,True
33043,13673,4,350,22907,1,23184,2,22430,6,19984,1,23181,4,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33044,15166,5,350,22908,1,23184,3,22493,4,22428,2,19984,1,23181,5,0,0,0,0,0,0,18,2,16,2,True,True
33045,13680,4,350,22909,1,23184,2,22430,6,19984,1,23181,4,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33046,18585,0,350,22910,1,23184,2,22429,4,22493,2,19909,1,23181,4,0,0,0,0,0,0,16,2,15,2,True,True
33047,15153,5,350,22911,1,23184,3,22493,6,22430,2,19984,1,23181,5,0,0,0,0,0,0,18,2,16,2,True,True
33048,13674,4,350,22912,1,23184,2,22430,4,22493,2,23181,4,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33049,15167,5,350,22913,1,23184,3,22493,6,19946,1,23181,5,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33050,13681,4,350,22914,1,23184,2,22430,6,19984,1,5510,1,23181,4,0,0,0,0,0,0,17,2,16,2,True,True
33051,15174,5,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33052,16816,3,350,22916,1,23183,1,22428,4,12606,2,23181,3,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33053,18591,0,350,22917,1,23183,1,22429,4,7017,1,23181,3,0,0,0,0,0,0,0,0,16,2,15,2,True,True
33054,18597,0,350,22918,1,23183,1,22429,4,7017,1,23181,3,0,0,0,0,0,0,0,0,16,2,15,2,True,True
33055,18598,0,350,22919,1,23183,1,22429,2,7017,1,23181,3,0,0,0,0,0,0,0,0,16,2,15,2,True,True
33056,15175,5,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33057,16817,3,350,22921,1,23183,1,22428,4,12606,2,23181,3,0,0,0,0,0,0,0,0,16,2,14,2,True,True
33058,13683,4,350,22922,1,23183,1,22430,4,19984,1,23181,3,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33059,13684,4,350,22923,1,23183,1,22430,4,19965,1,23181,3,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33060,13685,4,350,22924,1,23183,1,22430,2,19946,1,23181,3,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33061,15104,5,320,22997,1,23377,1,22493,1,19988,1,0,0,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33062,15116,5,320,22998,1,23377,2,22493,2,19987,1,19946,1,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33063,15124,5,320,22999,1,23377,1,23378,1,22493,2,19946,1,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33064,13666,4,320,23000,1,23378,2,22430,1,19946,1,19988,1,0,0,0,0,0,0,0,0,17,2,16,2,True,True
33065,15105,5,320,23373,1,23375,1,22493,1,19988,1,0,0,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33066,15117,5,320,23001,1,23375,1,23376,1,22493,2,12549,1,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33067,15125,5,320,23002,1,23375,2,22493,2,19988,1,0,0,0,0,0,0,0,0,0,0,18,2,16,2,True,True
33068,13667,4,320,23374,1,23376,2,22430,1,19946,1,19988,1,0,0,0,0,0,0,0,0,17,2,16,2,True,True
